name,address,borough,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at
Midtown Cosmetic Dental,"
425 Madison Ave RM1800, New York, NY 10017, United States",Manhattan,New York,+1 212-868-4657,http://www.midtowncosmeticdental.com/,5.0,149,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Midtown+Cosmetic+Dental/data=!4m7!3m6!1s0x87b781ec0ab42ea5:0xf616215645c310fc!8m2!3d40.7569677!4d-73.975949!16s%2Fg%2F11cm3nprcw!19sChIJpS60CuyBt4cR_BDDRVYhFvY?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:13:23.855734
Elite Smile NYC,"
1776 Broadway 18th Floor, New York, NY 10019, United States",Manhattan,New York,+1 212-362-9788,http://www.elitesmilenyc.com/,4.9,64,Dentist,Show open hours for the week,https://www.google.com/maps/place/Elite+Smile+NYC/data=!4m7!3m6!1s0x89c258f4f1b7dc57:0x30d342d0d59105f9!8m2!3d40.7664606!4d-73.9816368!16s%2Fg%2F1hc732_8w!19sChIJV9y38fRYwokR-QWR1dBC0zA?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:13:30.544416
My NYC Dentist - 23rd Street Dental,"
49 W 23rd St 12th Floor, New York, NY 10010, United States",Manhattan,New York,+1 212-206-7215,https://www.mynyc-dentist.com/,4.6,135,Dentist,Show open hours for the week,https://www.google.com/maps/place/My+NYC+Dentist+-+23rd+Street+Dental/data=!4m7!3m6!1s0x89c259a48a1aabf9:0x5475ce6440e38ed8!8m2!3d40.7425871!4d-73.9913111!16s%2Fg%2F1tqg17m1!19sChIJ-asaiqRZwokR2I7jQGTOdVQ?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:13:41.605459
286 Madison Dental,"
286 Madison Ave #500, New York, NY 10017, United States",Manhattan,New York,+1 212-682-2060,https://www.286madisondental.com/?utm_source=gmb_auth,4.8,563,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/286+Madison+Dental/data=!4m7!3m6!1s0x89c25900fb7b2d91:0x5fa1f38233f95c32!8m2!3d40.7517681!4d-73.9803915!16s%2Fg%2F1tfbzcsb!19sChIJkS17-wBZwokRMlz5M4LzoV8?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:13:48.402312
Manhattan Dentist,"
551 5th Ave rm 1114, New York, NY 10176, United States",Manhattan,New York,+1 212-867-2730,https://www.manhattannydentist.com/,5.0,86,Dentist,Show open hours for the week,https://www.google.com/maps/place/Manhattan+Dentist/data=!4m7!3m6!1s0x89c259ac30613c9b:0x7ae2c980edb65c34!8m2!3d40.755395!4d-73.9789033!16s%2Fg%2F1vtqx010!19sChIJmzxhMKxZwokRNFy27YDJ4no?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:13:53.297556
NYC Dental Professionals,"
120 E 56th St #720, New York, NY 10022, United States",Manhattan,New York,+1 212-922-9554,http://nycdentalprofessionals.com/,4.5,197,Dentist,Show open hours for the week,https://www.google.com/maps/place/NYC+Dental+Professionals/data=!4m7!3m6!1s0x89c258fe3d2f6363:0x6d5225fcc661f752!8m2!3d40.7604658!4d-73.9706313!16s%2Fg%2F1hg4vvh60!19sChIJY2MvPf5YwokRUvdhxvwlUm0?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:13:58.471655
Gramercy Dental NYC,"
8 Gramercy Pk S # 1B, New York, NY 10003, United States",Manhattan,New York,+1 212-614-2662,https://gramercydental.nyc/,4.9,91,Dentist,Show open hours for the week,https://www.google.com/maps/place/Gramercy+Dental+NYC/data=!4m7!3m6!1s0x89c259a19f2f4835:0x9c800cd429643e81!8m2!3d40.7387793!4d-73.9876381!16s%2Fg%2F1tgzc7yn!19sChIJNUgvn6FZwokRgT5kKdQMgJw?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:14:02.755833
"Manhattan Dental Design: Ernest Tchoi, DMD","
315 W 57th St #206, New York, NY 10019, United States",Manhattan,New York,+1 646-504-4377,https://www.manhattandentaldesign.com/,4.9,328,Dental clinic,Show open hours for the week,"https://www.google.com/maps/place/Manhattan+Dental+Design:+Ernest+Tchoi,+DMD/data=!4m7!3m6!1s0x89c258587cce5af7:0xccb1b0aa104ecdb5!8m2!3d40.7673801!4d-73.9837605!16s%2Fg%2F11ckr5n502!19sChIJ91rOfFhYwokRtc1OEKqwscw?authuser=0&hl=en&rclk=1",dentist Midtown Manhattan New York,2026-02-25T17:14:07.042928
Tudor City Dental,"
304 E 41st St, New York, NY 10017, United States",Manhattan,New York,+1 212-697-4690,http://www.tudorcitydental.com/,4.6,49,Dentist,Show open hours for the week,https://www.google.com/maps/place/Tudor+City+Dental/data=!4m7!3m6!1s0x89c25903598c61f1:0xf8bfba1957e50587!8m2!3d40.7486602!4d-73.9720523!16s%2Fg%2F1tmqs8m4!19sChIJ8WGMWQNZwokRhwXlVxm6v_g?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:14:12.375604
Manhattan Dental Practices,"
236 E 36th St Lower Level, New York, NY 10016, United States",Manhattan,New York,+1 332-334-5025,https://www.manhattandentalpractices.com/locations/new-york-office/,4.5,180,Dentist,Show open hours for the week,https://www.google.com/maps/place/Manhattan+Dental+Practices/data=!4m7!3m6!1s0x89c25905c83b978b:0x987538e5e85aeceb!8m2!3d40.74615!4d-73.97571!16s%2Fg%2F1tg6wm1z!19sChIJi5c7yAVZwokR6-xa6OU4dZg?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:14:15.955890
InStyle Dental,"
450 7th Ave Suite 800, New York, NY 10123, United States",Manhattan,New York,+1 212-695-2173,https://www.instyledentalcare.com/,4.9,553,Dentist,Show open hours for the week,https://www.google.com/maps/place/InStyle+Dental/data=!4m7!3m6!1s0x89c25910dbf96673:0x7be255408119cf70!8m2!3d40.7513609!4d-73.9905976!16s%2Fg%2F11fqkpgrrw!19sChIJc2b52xBZwokRcM8ZgUBV4ns?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:14:24.340015
Group Health Dental,"
230 W 41st St 15th Floor, New York, NY 10036, United States",Manhattan,New York,+1 332-249-1842,https://grouphealthdental.com/,4.5,1482,Dentist,Show open hours for the week,https://www.google.com/maps/place/Group+Health+Dental/data=!4m7!3m6!1s0x89c259acaa6973ef:0xab7326fdf199bc44!8m2!3d40.7557231!4d-73.9888607!16s%2Fg%2F1vzv4k_d!19sChIJ73NpqqxZwokRRLyZ8f0mc6s?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:14:32.871893
The Midtown Dentist,"
20 E 46th St #1300, New York, NY 10017, United States",Manhattan,New York,,,4.8,59,Dentist,Show open hours for the week,https://www.google.com/maps/place/The+Midtown+Dentist/data=!4m7!3m6!1s0x89c25901c2943e61:0xd93460e5c71f4166!8m2!3d40.755406!4d-73.9780062!16s%2Fg%2F1tdq210f!19sChIJYT6UwgFZwokRZkEfx-VgNNk?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:14:41.504145
Cosmetic Dental Studios - Victoria Veytsman DDS,"
30 Central Park S #7A, New York, NY 10019, United States",Manhattan,New York,+1 212-759-6700,http://www.veytsmandds.com/,4.9,290,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Cosmetic+Dental+Studios+-+Victoria+Veytsman+DDS/data=!4m7!3m6!1s0x89c258fab8d9b61b:0x1592ad001b1fd1bf!8m2!3d40.7649517!4d-73.9750827!16s%2Fg%2F1tfg3_q8!19sChIJG7bZuPpYwokRv9EfGwCtkhU?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:14:48.588344
Dentique NYC,"
274 Madison Ave #1702, New York, NY 10016, United States",Manhattan,New York,+1 212-889-8870,https://www.dentiquenyc.com/,4.7,170,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dentique+NYC/data=!4m7!3m6!1s0x89c25907518adf03:0x342cc6cd13648ca5!8m2!3d40.7513478!4d-73.9805538!16s%2Fg%2F119w8m_r3!19sChIJA9-KUQdZwokRpYxkE83GLDQ?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:14:54.498179
Madison Avenue Dentists,"
18 E 48th St #501, New York, NY 10017, United States",Manhattan,New York,+1 212-688-0103,https://mavedds.com/,5.0,78,Doctor,Show open hours for the week,https://www.google.com/maps/place/Madison+Avenue+Dentists/data=!4m7!3m6!1s0x89c258fdd50e7b5f:0x634c29a372fd1db2!8m2!3d40.7566264!4d-73.9770051!16s%2Fg%2F11c1p4nbt4!19sChIJX3sO1f1YwokRsh39cqMpTGM?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:15:01.957940
Central Park Dentistry,"
30 Central Park S RM 2B, New York, NY 10019, United States",Manhattan,New York,+1 212-486-6211,https://cpsdent.com/,4.8,226,Dentist,Show open hours for the week,https://www.google.com/maps/place/Central+Park+Dentistry/data=!4m7!3m6!1s0x89c258f092f14ad1:0x86d30b6f8f291d05!8m2!3d40.7649517!4d-73.9750827!16s%2Fg%2F11b75hpm5w!19sChIJ0UrxkvBYwokRBR0pj28L04Y?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:15:10.221950
Thyme Dental Care,"
57 W 57th St #702, New York, NY 10019, United States",Manhattan,New York,+1 212-688-3472,http://www.thymedentalcare.com/,4.9,284,Dentist,Show open hours for the week,https://www.google.com/maps/place/Thyme+Dental+Care/data=!4m7!3m6!1s0x89c258f0a8d88c05:0xc0f7815be5bab1ee!8m2!3d40.764358!4d-73.976494!16s%2Fg%2F1hhvs4bf4!19sChIJBYzYqPBYwokR7rG65VuB98A?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:15:19.198685
Meridian Dental Group,"
20 E 46th St #1000, New York, NY 10017, United States",Manhattan,New York,+1 212-813-0850,https://www.meridiandentalgroup.com/?utm_source=gmb&utm_medium=organic,4.8,117,Dentist,Show open hours for the week,https://www.google.com/maps/place/Meridian+Dental+Group/data=!4m7!3m6!1s0x89c258fe0d1322f5:0x40c87c73a7e4831f!8m2!3d40.7554329!4d-73.9779901!16s%2Fg%2F1v42gqh4!19sChIJ9SITDf5YwokRH4Pkp3N8yEA?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:15:22.474630
Dental Specialists of NY,"
A&D Annex Building, 150 E 58th St FL 10, New York, NY 10155, United States",Manhattan,New York,+1 212-661-2192,https://dentalspecialistsofny.com/,4.8,100,Dental clinic,Open · Closes 5:30 pm,https://www.google.com/maps/place/Dental+Specialists+of+NY/data=!4m7!3m6!1s0x89c258e5a66f638f:0x59841e930679a0a8!8m2!3d40.7611312!4d-73.9678479!16s%2Fg%2F1tz72986!19sChIJj2NvpuVYwokRqKB5BpMehFk?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:15:27.862796
Terra Dental,"
438 W 51st St Suite 3B, New York, NY 10019, United States",Manhattan,New York,+1 212-937-1079,https://www.terradental.nyc/,5.0,256,Dentist,Show open hours for the week,https://www.google.com/maps/place/Terra+Dental/data=!4m7!3m6!1s0x89c25960cddf86db:0xc7e3b726c28fec00!8m2!3d40.764613!4d-73.990272!16s%2Fg%2F11vh_fcqvv!19sChIJ24bfzWBZwokRAOyPwia348c?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:15:33.632568
Brite Dental Spa,"
718 10th Ave, New York, NY 10019, United States",Manhattan,New York,+1 646-628-1211,https://www.britedentalnyc.com/?utm_source=gmb_auth,4.5,326,Dentist,Show open hours for the week,https://www.google.com/maps/place/Brite+Dental+Spa/data=!4m7!3m6!1s0x89c25850562203bb:0xb0b881348d65056b!8m2!3d40.7641789!4d-73.9919614!16s%2Fg%2F11c0r5y6hl!19sChIJuwMiVlBYwokRawVljTSBuLA?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:15:39.679855
Cosmopolitan Dental,"
30 E 40th St Rm 1001, New York, NY 10016, United States",Manhattan,New York,+1 212-843-4310,https://www.cosmopolitandental.com/,4.9,170,Dentist,Show open hours for the week,https://www.google.com/maps/place/Cosmopolitan+Dental/data=!4m7!3m6!1s0x89c259011961dc49:0x3276a7e81251fda2!8m2!3d40.7510877!4d-73.9796238!16s%2Fg%2F1tfwqwvg!19sChIJSdxhGQFZwokRov1REuindjI?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:15:42.811614
Dr. Alex Rubinov - NYC Cosmetic Dentist,"
1 Rockefeller Plaza #2229, New York, NY 10020, United States",Manhattan,New York,+1 212-256-9546,https://dralex.nyc/,5.0,210,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Alex+Rubinov+-+NYC+Cosmetic+Dentist/data=!4m7!3m6!1s0x89c258fc36beaaab:0xed5463efa979c88f!8m2!3d40.7580582!4d-73.978809!16s%2Fg%2F11hcj840vz!19sChIJq6q-NvxYwokRj8h5qe9jVO0?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:15:48.271560
Rockefeller Dental Group,"
630 5th Ave #1870, New York, NY 10111, United States",Manhattan,New York,+1 212-246-9070,https://rockefellerdentalgroup.com/,5.0,239,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Rockefeller+Dental+Group/data=!4m7!3m6!1s0x89c258f94c994177:0x9dda322c59b766e4!8m2!3d40.758995!4d-73.9772981!16s%2Fg%2F1tfbd1v7!19sChIJd0GZTPlYwokR5Ga3WSwy2p0?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:15:52.756335
No Limits Dental Midtown Manhattan,"
140 W 58th St STE 6, New York, NY 10019, United States",Manhattan,New York,+1 212-757-5565,https://nolimitsdental.com/,4.9,312,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/No+Limits+Dental+Midtown+Manhattan/data=!4m7!3m6!1s0x89c258f745ea0187:0x7c64630cd9c26a1b!8m2!3d40.7655!4d-73.9784!16s%2Fg%2F1pp2x554p!19sChIJhwHqRfdYwokRG2rC2QxjZHw?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:16:04.663104
Century Dental Associates,"
18 E 41st St 1st Floor, New York, NY 10017, United States",Manhattan,New York,+1 212-587-3000,https://www.centurydentalnyc.com/?utm_source=google&utm_medium=google_business_profile+&utm_campaign=website_click,4.5,158,Dentist,Show open hours for the week,https://www.google.com/maps/place/Century+Dental+Associates/data=!4m7!3m6!1s0x89c25be7b522cb69:0x63e64942d455ac82!8m2!3d40.7522539!4d-73.9804423!16s%2Fg%2F11rfb62000!19sChIJacsitedbwokRgqxV1EJJ5mM?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:16:13.897050
East 52nd Manhattan Dental Arts,"
16 E 52nd St #1001, New York, NY 10022, United States",Manhattan,New York,+1 212-686-3953,https://www.nycdentart.com/,5.0,218,Dentist,Show open hours for the week,https://www.google.com/maps/place/East+52nd+Manhattan+Dental+Arts/data=!4m7!3m6!1s0x89c2590057a3552f:0xa333d790dcd20e32!8m2!3d40.7591876!4d-73.975433!16s%2Fg%2F1xb2fhc1!19sChIJL1WjVwBZwokRMg7S3JDXM6M?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:16:24.039021
Park Avenue Dental,"
37 Park Ave Suite A, New York, NY 10016, United States",Manhattan,New York,+1 212-951-7104,https://www.parkavenuedentist.com/,4.9,175,Dentist,Show open hours for the week,https://www.google.com/maps/place/Park+Avenue+Dental/data=!4m7!3m6!1s0x89c259071c45e22f:0xe66f0f87170a63ae!8m2!3d40.7480597!4d-73.9802578!16s%2Fg%2F1tcwmgs3!19sChIJL-JFHAdZwokRrmMKF4cPb-Y?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:16:30.119199
Diamond Dental Manhattan - Pediatric & Adult Family Dentistry,"
Between 32nd and 33rd st on Madison, 161 Madison Ave Suite 7NW, New York, NY 10016, United States",Manhattan,New York,+1 212-661-4223,http://www.diamonddentalmanhattan.com/,4.9,41,Dentist,Show open hours for the week,https://www.google.com/maps/place/Diamond+Dental+Manhattan+-+Pediatric+%26+Adult+Family+Dentistry/data=!4m7!3m6!1s0x4065fd3cb73aa197:0xeadc97ebaf06a9f2!8m2!3d40.7467795!4d-73.9833749!16s%2Fg%2F1tgnm_9k!19sChIJl6E6tzz9ZUAR8qkGr-uX3Oo?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:16:37.705948
Midtown Endodontist NYC,"
60 E 56th St Suite 5F, New York, NY 10022, United States",Manhattan,New York,+1 212-880-2700,https://www.midtownendodontistnyc.com/,4.9,411,Endodontist,Show open hours for the week,https://www.google.com/maps/place/Midtown+Endodontist+NYC/data=!4m7!3m6!1s0x89c258e446e4e16f:0x737d38d04ce43712!8m2!3d40.7614772!4d-73.972289!16s%2Fg%2F1xgrnvrx!19sChIJb-HkRuRYwokREjfkTNA4fXM?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:16:41.458723
New York Smile Institute,"
693 5th Ave 14th floor, New York, NY 10022, United States",Manhattan,New York,+1 212-319-6363,https://www.nysi.org/,4.9,341,Dentist,Show open hours for the week,https://www.google.com/maps/place/New+York+Smile+Institute/data=!4m7!3m6!1s0x89c259004f6b8d6f:0x8b6504398d96a7ae!8m2!3d40.761152!4d-73.974791!16s%2Fg%2F1thx9jsb!19sChIJb41rTwBZwokRrqeWjTkEZYs?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:16:49.511158
Central Avenue Dental-Midtown,"
150 E 55th St 7th floor, New York, NY 10022, United States",Manhattan,New York,+1 646-741-4294,https://www.centralavedentalny.com/?utm_source=gmb_auth,5.0,85,Dentist,Show open hours for the week,https://www.google.com/maps/place/Central+Avenue+Dental-Midtown/data=!4m7!3m6!1s0x89c259828de8f72f:0x376f5f20a482e4e9!8m2!3d40.7591628!4d-73.9694049!16s%2Fg%2F11lnpxhhv7!19sChIJL_fojYJZwokR6eSCpCBfbzc?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:16:55.673826
"Dr. Robert Lichtenstein, DDS","
420 Lexington Ave, New York, NY 10170, United States",Manhattan,New York,+1 212-682-7200,http://www.robertlichtensteindds.com/,4.9,49,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Robert+Lichtenstein,+DDS/data=!4m7!3m6!1s0x89c2590246d9dfcd:0x6dce479994b100cf!8m2!3d40.752684!4d-73.975902!16s%2Fg%2F1tf7ymzv!19sChIJzd_ZRgJZwokRzwCxlJlHzm0?authuser=0&hl=en&rclk=1",dentist Midtown Manhattan New York,2026-02-25T17:17:01.466883
Century Medical & Dental Center,"
827 11th Ave, New York, NY 10019, United States",Manhattan,New York,+1 212-369-5566,https://www.centurymedicaldental.com/,4.4,622,Medical Center,Show open hours for the week,https://www.google.com/maps/place/Century+Medical+%26+Dental+Center/data=!4m7!3m6!1s0x89c259fe3ae6cd77:0x1f74a02f3ecccc2d!8m2!3d40.7700734!4d-73.9919622!16s%2Fg%2F11js0rl9yq!19sChIJd83mOv5ZwokRLczMPi-gdB8?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:17:05.252914
Manhattan Smiles Dental Studio,"
30 E 40th St #406, New York, NY 10016, United States",Manhattan,New York,+1 212-595-5500,https://www.manhattansmiles.com/,5.0,54,Dentist,Show open hours for the week,https://www.google.com/maps/place/Manhattan+Smiles+Dental+Studio/data=!4m7!3m6!1s0x89c259ce4dd8fc27:0xdcdd3a61688d8e07!8m2!3d40.7512101!4d-73.979806!16s%2Fg%2F11jk6p6znl!19sChIJJ_zYTc5ZwokRB46NaGE63dw?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:17:11.502849
"Dolman Oral Surgery, Midtown Manhattan, NYC","
16 E 52nd St #402, New York, NY 10022, United States",Manhattan,New York,+1 212-696-0167,https://dolmanoralsurgery.com/,5.0,543,Oral surgeon,Show open hours for the week,"https://www.google.com/maps/place/Dolman+Oral+Surgery,+Midtown+Manhattan,+NYC/data=!4m7!3m6!1s0x89c2590057a3552f:0x7ad76a3dd488f1d2!8m2!3d40.7591497!4d-73.9753397!16s%2Fg%2F1thxx3vv!19sChIJL1WjVwBZwokR0vGI1D1q13o?authuser=0&hl=en&rclk=1",dentist Midtown Manhattan New York,2026-02-25T17:17:15.875746
Your Dental Bryant Park,"
501 5th Ave #703, New York, NY 10017, United States",Manhattan,New York,+1 212-682-5580,http://www.yrdental.com/,5.0,241,Dentist,Show open hours for the week,https://www.google.com/maps/place/Your+Dental+Bryant+Park/data=!4m7!3m6!1s0x89c259004f6b8d6f:0x62a1f2503b2aa50c!8m2!3d40.7531492!4d-73.980945!16s%2Fg%2F1tf03d6h!19sChIJb41rTwBZwokRDKUqO1DyoWI?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:17:19.152356
Rozenberg Dental NYC,"
45 W 54th St, New York, NY 10019, United States",Manhattan,New York,+1 212-265-7724,https://rozenbergdentalnyc.com/?utm_campaign=gmb,5.0,262,Dentist,Show open hours for the week,https://www.google.com/maps/place/Rozenberg+Dental+NYC/data=!4m7!3m6!1s0x89c259c566b82ca9:0xde77914793010324!8m2!3d40.7622709!4d-73.9776711!16s%2Fg%2F11h10zrr9v!19sChIJqSy4ZsVZwokRJAMBk0eRd94?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:17:24.551994
Gallery57Dental,"
156 W 56th St Suite 903, New York, NY 10019, United States",Manhattan,New York,+1 212-246-8700,https://gallery57dental.com/?utm_source=gbp&utm_medium=website_btn&utm_campaign=gas,4.9,533,Dentist,Show open hours for the week,https://www.google.com/maps/place/Gallery57Dental/data=!4m7!3m6!1s0x89c258f7039f44db:0x4296d50198756e07!8m2!3d40.7642486!4d-73.9797499!16s%2Fg%2F1tmplf0g!19sChIJ20SfA_dYwokRB251mAHVlkI?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:17:29.044789
Midtown Restorative Dentistry,"
515 Madison Ave #1225, New York, NY 10022, United States",Manhattan,New York,+1 212-399-1155,https://www.drdaitch.com/,5.0,41,Dentist,Show open hours for the week,https://www.google.com/maps/place/Midtown+Restorative+Dentistry/data=!4m7!3m6!1s0x89c258fc162f2ab1:0x8bfb8fbfa9e599cb!8m2!3d40.7597676!4d-73.973761!16s%2Fg%2F1tw1frc0!19sChIJsSovFvxYwokRy5nlqb-P-4s?authuser=0&hl=en&rclk=1,dentist Midtown Manhattan New York,2026-02-25T17:17:32.790095
"NYC Dental Arts Pllc -Jonathan Schwartz DDS, Bruce Haber DDS","
122 E 42nd St #2511, New York, NY 10168, United States",Manhattan,New York,+1 212-697-0047,http://jonathanschwartzdds.com/,4.9,153,Dentist,Show open hours for the week,"https://www.google.com/maps/place/NYC+Dental+Arts+Pllc+-Jonathan+Schwartz+DDS,+Bruce+Haber+DDS/data=!4m7!3m6!1s0x89c258effc803f87:0xbb713b44eca0313d!8m2!3d40.7512475!4d-73.9766164!16s%2Fg%2F11b7vtgh04!19sChIJhz-A_O9YwokRPTGg7EQ7cbs?authuser=0&hl=en&rclk=1",dentist Midtown Manhattan New York,2026-02-25T17:17:40.284233
