clinic_name,reviewer_name,stars,review_text,review_date,google_maps_url
דר ענת גל,Talia Regev,5,גרתי מעל הקליניקה של ענת וחשבתי לעצמי אכנס מה כבר יכול להיות פגשתי רופאה רצינית איכותית מקצועית שמטפלת לעומק בכל סוגיה בתור אחת שמטפלת רק אצל רופאים פרטיים אני מזהה איכות כשעברתי לגור רחוק ניסיתי לעזוב אותה הלכתי לרופאה אחרת אי אפשר היה להשוות לעומת  ענת אז עכשיו אני נוסעת מרחק של שעה בכדי להגיע אליה נשארת איתה לאורך כל הדרך וכמובן אוקסנה שנמצאת איתה שנים והיא נותנת שירות מדהים יעיל וסובלני אתמול עקרתי שן לקח מלא זמן שן עקשנית הטיפול היה מסור למרות הזמן שהן הצטרכו להשאר מעבר לשעות העבודה כשהלכתי חשבתי איזה מזל תודה לכם צוות מנצח,לפני 3 חודשים,https://www.google.com/maps/place/%D7%93%D7%A8+%D7%A2%D7%A0%D7%AA+%D7%92%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151d4b8d4b6f6935:0xb55d0724089c1851!8m2!3d32.0795853!4d34.7814627!16s%2Fg%2F11c7sz7n4t!19sChIJNWlvS41LHRURURicCCQHXbU?authuser=0&hl=iw&rclk=1
דר ענת גל,Yosi Rahamim,5,"אני מטופל אצל ד”ר ענת גל כבר כ־20 שנה, ולאורך השנים גם אשתי ושלושת הבנות שלנו מטופלות אצלה. עברתי אצלה את כל סוגי הטיפולים, כולל השתלות, ותמיד קיבלתי טיפול מקצועי, יסודי ושירותי ברמה הגבוהה ביותר. …",לפני 3 חודשים,https://www.google.com/maps/place/%D7%93%D7%A8+%D7%A2%D7%A0%D7%AA+%D7%92%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151d4b8d4b6f6935:0xb55d0724089c1851!8m2!3d32.0795853!4d34.7814627!16s%2Fg%2F11c7sz7n4t!19sChIJNWlvS41LHRURURicCCQHXbU?authuser=0&hl=iw&rclk=1
דר ענת גל,אגם גרונר,5,"רוצה לפרגן ולהגיד תודה על יחס מדהים, סבלנות והסברים ברורים. מקצועית מאוד בתחומה ומומלצת בחום!❤️",לפני חודשיים,https://www.google.com/maps/place/%D7%93%D7%A8+%D7%A2%D7%A0%D7%AA+%D7%92%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151d4b8d4b6f6935:0xb55d0724089c1851!8m2!3d32.0795853!4d34.7814627!16s%2Fg%2F11c7sz7n4t!19sChIJNWlvS41LHRURURicCCQHXbU?authuser=0&hl=iw&rclk=1
"ד""ר מ.מוחסן רופא שיניים",Nir Yehuda,5,"אם הייתי יודע שזה ככה הייתי חוסך לעצמי הרבה סבל ד""ר מוחמד אבו מוחסן אתה פשוט קוסם אמיתי! הגעתי עם פה הרוס לגמרי, ותוך 3 שעות בלבד השלמת השתלה מלאה של כל הלסת – בלי כאב משמעותי, בלי נפיחות, בלי שטפי דם, בלי סבל. הטיפול היה עדין בצורה יוצאת דופן, מקצועי ברמה הכי גבוהה, והתוצאה מושלמת כבר מהרגע הראשון. תודה ענקית על הכישרון, הסבלנות והמיומנות המדהימה. אתה באמת מהטובים ביותר שפגשתי!""",לפני 3 שבועות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E.%D7%9E%D7%95%D7%97%D7%A1%D7%9F+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b9f079cdff5:0xaee6f49e52b7c997!8m2!3d32.0796301!4d34.7815548!16s%2Fg%2F11rq7zr6__!19sChIJ9d-cB59LHRURl8m3Up705q4?authuser=0&hl=iw&rclk=1
"ד""ר מ.מוחסן רופא שיניים",Moraf97 -,0,"תת רמה של שירות, לא עונים כמה ימים",לפני 5 חודשים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E.%D7%9E%D7%95%D7%97%D7%A1%D7%9F+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b9f079cdff5:0xaee6f49e52b7c997!8m2!3d32.0796301!4d34.7815548!16s%2Fg%2F11rq7zr6__!19sChIJ9d-cB59LHRURl8m3Up705q4?authuser=0&hl=iw&rclk=1
"ד""ר מ.מוחסן רופא שיניים",Rush Island,5,בן אדם זהב,תאריך העריכה: לפני 3 שנים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E.%D7%9E%D7%95%D7%97%D7%A1%D7%9F+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b9f079cdff5:0xaee6f49e52b7c997!8m2!3d32.0796301!4d34.7815548!16s%2Fg%2F11rq7zr6__!19sChIJ9d-cB59LHRURl8m3Up705q4?authuser=0&hl=iw&rclk=1
"Dr Hazak | ד""ר שירה חזק | מרפאת שיניים פרטית בתל אביב",Guez Yohan,0,"באתי לניקוי אבנית וזה נמשך רק 10–15 דקות. בדרך כלל אני רגיל שזה לוקח לפחות 30 דקות. השיננית הייתה נחמדה, אבל הטיפול לא היה ברמה, לדעתי.",לפני חודש,https://www.google.com/maps/place/Dr+Hazak+%7C+%D7%93%22%D7%A8+%D7%A9%D7%99%D7%A8%D7%94+%D7%97%D7%96%D7%A7+%7C+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A4%D7%A8%D7%98%D7%99%D7%AA+%D7%91%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4b4f3af6d9db:0x129d8df85cf18ae!8m2!3d32.0858583!4d34.7927493!16s%2Fg%2F11k1j06tbg!19sChIJ29n2Ok9LHRURrhjPhd_YKQE?authuser=0&hl=iw&rclk=1
"Dr Hazak | ד""ר שירה חזק | מרפאת שיניים פרטית בתל אביב",Bar Nahshon,5,"צוות מקצועי, סבלני, אדיב ואנושי! הייתי פעמיים ובהחלט אחזור שוב! ממליצה!",לפני שבוע,https://www.google.com/maps/place/Dr+Hazak+%7C+%D7%93%22%D7%A8+%D7%A9%D7%99%D7%A8%D7%94+%D7%97%D7%96%D7%A7+%7C+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A4%D7%A8%D7%98%D7%99%D7%AA+%D7%91%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4b4f3af6d9db:0x129d8df85cf18ae!8m2!3d32.0858583!4d34.7927493!16s%2Fg%2F11k1j06tbg!19sChIJ29n2Ok9LHRURrhjPhd_YKQE?authuser=0&hl=iw&rclk=1
"Dr Hazak | ד""ר שירה חזק | מרפאת שיניים פרטית בתל אביב",Leyzer,5,"הייתי אצל קוראל השיננית והיא הייתה פשוט מעולה! מקצועית, עדינה, מסבירה כל שלב בסבלנות ונותנת הרגשה נוחה ונעימה לאורך כל הטיפול. ממליץ בחום לכל מי שמחפש שיננית טובה ואכפתית.",לפני 6 חודשים,https://www.google.com/maps/place/Dr+Hazak+%7C+%D7%93%22%D7%A8+%D7%A9%D7%99%D7%A8%D7%94+%D7%97%D7%96%D7%A7+%7C+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A4%D7%A8%D7%98%D7%99%D7%AA+%D7%91%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4b4f3af6d9db:0x129d8df85cf18ae!8m2!3d32.0858583!4d34.7927493!16s%2Fg%2F11k1j06tbg!19sChIJ29n2Ok9LHRURrhjPhd_YKQE?authuser=0&hl=iw&rclk=1
"ד""ר אדהם ראבי - רופא שיניים",Baraa Rabi,5,"אני רוצה להגיד תודה ענקית לד״ר אדהם על טיפול מקצועי, עדין ומלא סבלנות. סוף סוף מצאתי רופא שיניים שאני מרגישה שאפשר לסמוך עליו בעיניים עצומות. ממליצה מכל הלב",לפני 3 חודשים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%93%D7%94%D7%9D+%D7%A8%D7%90%D7%91%D7%99+-+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b8c14b037fb:0xce8d0aa06f72c158!8m2!3d32.0752719!4d34.7835313!16s%2Fg%2F11mrxp7460!19sChIJ-zewFIxLHRURWMFyb6AKjc4?authuser=0&hl=iw&rclk=1
"ד""ר אדהם ראבי - רופא שיניים",מיה קלדס,5,,לפני חודש,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%93%D7%94%D7%9D+%D7%A8%D7%90%D7%91%D7%99+-+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b8c14b037fb:0xce8d0aa06f72c158!8m2!3d32.0752719!4d34.7835313!16s%2Fg%2F11mrxp7460!19sChIJ-zewFIxLHRURWMFyb6AKjc4?authuser=0&hl=iw&rclk=1
"ד""ר מיכאל מאייר",‪yuval‬‏,0,שירות ויחס על הפנים הם עשו בלבול עם התורים והשאירו אותי שם שעה שלמה רק כדי להגיד לי שאם אני רוצה להכנס זה יקח עוד שעה שלמה !! שום התנצלות או איכפתיות לסיטואציה ולזמן של לקוחות למרות שהם עשו טעות ממש לא ממליצה,לפני 7 חודשים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E%D7%99%D7%9B%D7%90%D7%9C+%D7%9E%D7%90%D7%99%D7%99%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d4b8b0357e1bd:0x7a9dc0d27f9f347a!8m2!3d32.090423!4d34.777186!16s%2Fg%2F11c3w108tg!19sChIJveFXA4tLHRURejSff9LAnXo?authuser=0&hl=iw&rclk=1
"ד""ר מיכאל מאייר",Ben JS,0,"ממש הופתעתי, הגעתי אליו אחרי שראיתי פה הרבה ביקורות טובות. הוא לא כזה מקצועי, השאיר לי חתיכת שן בעקירה, שיצאה אחרי שבועיים ורק אז הכאב עבר. הוא התקשר אלי אחרי 4 ימים וכשאמרתי לו שעדיין כואבת לי השן הוא גיחך ואמר שזה הליך רגיל. היחס שלו היה ממש מתנשא במשך הטיפול, עם עקיצות בכל פעם שאמרתי שכואב עם חיוכים מזלזלים לאסיסטטית שלו.  עריכה: הוא התקשר אלי אחרי שהשארתי את הביקורת ותקף אותי בטלפון בצורה מאוד אגרסיבית. טען שאני פוגע לו בפרנסה ובן אדם עם ערכים לא היה עושה דבר כזה ועוד מלא האשמות רגשיות אחרות. הוא לא היה מוכן לשמוע ביקורת כלשהי מקצועית או אחרת. אמרתי לו שנפגעתי מהיחס שלו ונפלה לי חתיכת שן הוא זילזל שוב ותקף אותי שוב על הביקורת. אז עכשיו אתם יכולים להבין למה כל הביקורת האחרות שלו טובות. ועוד דבר. הוא כתב בתגובה שלו שהוא עשה צילום אחרי העקירה וזהו שקר גס ומכוער שכן אני ביקשתי ממנו והוא סירב עם אותו חיוך מזלזל.  תעשו לעצמכם טובה גדולה והימנעו מלטפל בשיניים אצלו. הוא לא מקצועי. טוב, אולי רק בשיווק.",תאריך העריכה: לפני 3 שנים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E%D7%99%D7%9B%D7%90%D7%9C+%D7%9E%D7%90%D7%99%D7%99%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d4b8b0357e1bd:0x7a9dc0d27f9f347a!8m2!3d32.090423!4d34.777186!16s%2Fg%2F11c3w108tg!19sChIJveFXA4tLHRURejSff9LAnXo?authuser=0&hl=iw&rclk=1
"ד""ר מיכאל מאייר",Den c,5,"ממש ממש ממליץ עברתי במרפאה כמה פגישות תהליך שיקום לפה, סתימה וטיפול שורש ובאמת שיצאתי עם רושם שלא יכלתי לבחור מרפאה טובה יותר. המרפאה מצויידת עם המכשור הנדרש כולל מכונת רנטגן והכל במקום  מהשיננית ניקול שעשתה עבודה שישר הרגישה מאוד מאוד מאוד יסודית ונתנה הרגשה של אכפתיות כמו אמא לרופא רוני שביצע את הטיפול שורש מצויין עם 0 אי נוחות עד לד""ר מאייר שליווה וביצע את שאר התהליכים (אבחנה, סתימה, מבנה, כתר זמני וכתר זירקוניה קבוע) והאסיסטנטיות באמת שאין לי אפילו משהו קטן להתלוננן עליו. אפילו המזכירות עושות עבודה טובה ומרגישים את החיוך שלהן בטלפון ובלי צחוק באתי עם חששות (כלליות על מרפאות שיניים) אבל ישר הבנתי שאני במקום מצויין עם אחלה אנשים  המרפאה מתומחרת במחירי שוק של מרפאה פרטית אבל שווה כל שקל לגמרי אלה טיפולים שנשארים לכל החיים  5/5 ולא פחות, סופר ממליץ",לפני 4 שנים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E%D7%99%D7%9B%D7%90%D7%9C+%D7%9E%D7%90%D7%99%D7%99%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d4b8b0357e1bd:0x7a9dc0d27f9f347a!8m2!3d32.090423!4d34.777186!16s%2Fg%2F11c3w108tg!19sChIJveFXA4tLHRURejSff9LAnXo?authuser=0&hl=iw&rclk=1
"ד""ר אידלמן יצחק - רופא שיניים",Rotem Zecharya,5,"מרפאה מצוינת, שירות טוב מאוד אני מטופל אצל ד״ר רון אידלמן במרפאה כבר מספר שנים ועשיתי שם הלבנת שיניים, סתימת חורים ושיננית קבוע כל כחצי שנה ולא היו לי תלונות מעולם! תמיד עם חיוך, תמיד בזמינות מעולה ובמקצועיות שיא",לפני חודשיים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%99%D7%93%D7%9C%D7%9E%D7%9F+%D7%99%D7%A6%D7%97%D7%A7+-+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b0c5f068f95:0x2785089d5bd13aad!8m2!3d32.0709712!4d34.7827552!16s%2Fg%2F1td2qb5t!19sChIJlY8GXwxLHRURrTrRW50IhSc?authuser=0&hl=iw&rclk=1
"ד""ר אידלמן יצחק - רופא שיניים",שרון חביב,5,"ד״ר אידלמן רופא שיניים מקצועי ומסור ועובד בסטנדרטים הגבוהים ביותר. הטיפול נעשה בקפדנות, בסבלנות ובאדיבות יוצאת דופן. חוויה שמשרה ביטחון ושקט נפשי, ומורגשת רמה גבוהה של מקצועיות ואכפתיות. מומלץ מאוד",לפני חודש,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%99%D7%93%D7%9C%D7%9E%D7%9F+%D7%99%D7%A6%D7%97%D7%A7+-+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b0c5f068f95:0x2785089d5bd13aad!8m2!3d32.0709712!4d34.7827552!16s%2Fg%2F1td2qb5t!19sChIJlY8GXwxLHRURrTrRW50IhSc?authuser=0&hl=iw&rclk=1
"ד""ר אידלמן יצחק - רופא שיניים",Ben Tal,5,"חוויה מצוינת! צוות מקסים, יחס אישי וסבלני, והטיפול נעשה במקצועיות וברוגע. ממליץ מאוד לכל מי שמחפש רופא שיניים שאפשר לסמוך עליו.",לפני חודשיים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%99%D7%93%D7%9C%D7%9E%D7%9F+%D7%99%D7%A6%D7%97%D7%A7+-+%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b0c5f068f95:0x2785089d5bd13aad!8m2!3d32.0709712!4d34.7827552!16s%2Fg%2F1td2qb5t!19sChIJlY8GXwxLHRURrTrRW50IhSc?authuser=0&hl=iw&rclk=1
איאן מרכז לרפואת שיניים AYAN Dental Center,Maya Katzav,5,"צוות מדהים עם יחס אדיב ונעים. ד""ר מועד וד""ר באיין מקצועיים ברמות, אין עליהם!! המרפאה מאובזרת בהכל, אפילו לא צריך ללכת למכון צילום חיצוני. ממליצה בחום לכל מי שמחפש טיפול שיניים ברמה הכי גבוהה שיש. מאחלת לכם שפע של פרנסה!",לפני 9 חודשים,https://www.google.com/maps/place/%D7%90%D7%99%D7%90%D7%9F+%D7%9E%D7%A8%D7%9B%D7%96+%D7%9C%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+AYAN+Dental+Center%E2%80%AD/data=!4m7!3m6!1s0x151d4b63aa5c9f43:0xd988bd6eda6b0321!8m2!3d32.0786917!4d34.7972495!16s%2Fg%2F11mx3r8l19!19sChIJQ59cqmNLHRURIQNr2m69iNk?authuser=0&hl=iw&rclk=1
איאן מרכז לרפואת שיניים AYAN Dental Center,Nina Qesem,5,הייתי בטיפולים רבים במרכז רפואת שיניים קיבלתי יחס מעולה ; מהצוות שעובדים שם הם מקצוענים יש להם חומרים מתקדמים עם הטכנולוגיה המתקדמים . ההתייחסות ברמה גבוהה האיכפתיות של כלפי המטופלים והצומת לב לכול אחד אינדוידואלי .האנשים אומרים שאין כמוכם …,לפני 2 שנים,https://www.google.com/maps/place/%D7%90%D7%99%D7%90%D7%9F+%D7%9E%D7%A8%D7%9B%D7%96+%D7%9C%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+AYAN+Dental+Center%E2%80%AD/data=!4m7!3m6!1s0x151d4b63aa5c9f43:0xd988bd6eda6b0321!8m2!3d32.0786917!4d34.7972495!16s%2Fg%2F11mx3r8l19!19sChIJQ59cqmNLHRURIQNr2m69iNk?authuser=0&hl=iw&rclk=1
איאן מרכז לרפואת שיניים AYAN Dental Center,שיר בן שושן,5,"שירות יוצא דופן ! מעבר למצופה! שירות מקצועי אדיב קיבלו אותי תוך דקות ספורות, מסבירים על הטיפול באופן מקצועי ואמיתי, אנשים טובים ונחמדים תמיד מקבלים בחיוך ושירות מקצועי. תודה רבה לכם, שינתם עבורי את חווית רפואת השיניים לטובה :)",לפני 4 שנים,https://www.google.com/maps/place/%D7%90%D7%99%D7%90%D7%9F+%D7%9E%D7%A8%D7%9B%D7%96+%D7%9C%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+AYAN+Dental+Center%E2%80%AD/data=!4m7!3m6!1s0x151d4b63aa5c9f43:0xd988bd6eda6b0321!8m2!3d32.0786917!4d34.7972495!16s%2Fg%2F11mx3r8l19!19sChIJQ59cqmNLHRURIQNr2m69iNk?authuser=0&hl=iw&rclk=1
"רפואת שיניים בארבע ידיים - פרופ' ארוין וייס | ד""ר מיכל שטיינקלר-דקל - מומחים לשיקום הפה",יונתן אמיתי,0,,לפני 9 חודשים,https://www.google.com/maps/place/%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%90%D7%A8%D7%91%D7%A2+%D7%99%D7%93%D7%99%D7%99%D7%9D+-+%D7%A4%D7%A8%D7%95%D7%A4%27+%D7%90%D7%A8%D7%95%D7%99%D7%9F+%D7%95%D7%99%D7%99%D7%A1+%7C+%D7%93%22%D7%A8+%D7%9E%D7%99%D7%9B%D7%9C+%D7%A9%D7%98%D7%99%D7%99%D7%A0%D7%A7%D7%9C%D7%A8-%D7%93%D7%A7%D7%9C+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D+%D7%9C%D7%A9%D7%99%D7%A7%D7%95%D7%9D+%D7%94%D7%A4%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4bf9f218be11:0x2505cb29a352b9f4!8m2!3d32.0814278!4d34.7898728!16s%2Fg%2F11fpgwwh6c!19sChIJEb4Y8vlLHRUR9LlSoynLBSU?authuser=0&hl=iw&rclk=1
"רפואת שיניים בארבע ידיים - פרופ' ארוין וייס | ד""ר מיכל שטיינקלר-דקל - מומחים לשיקום הפה",יעקב נ,5,,לפני 3 שנים,https://www.google.com/maps/place/%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%90%D7%A8%D7%91%D7%A2+%D7%99%D7%93%D7%99%D7%99%D7%9D+-+%D7%A4%D7%A8%D7%95%D7%A4%27+%D7%90%D7%A8%D7%95%D7%99%D7%9F+%D7%95%D7%99%D7%99%D7%A1+%7C+%D7%93%22%D7%A8+%D7%9E%D7%99%D7%9B%D7%9C+%D7%A9%D7%98%D7%99%D7%99%D7%A0%D7%A7%D7%9C%D7%A8-%D7%93%D7%A7%D7%9C+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D+%D7%9C%D7%A9%D7%99%D7%A7%D7%95%D7%9D+%D7%94%D7%A4%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4bf9f218be11:0x2505cb29a352b9f4!8m2!3d32.0814278!4d34.7898728!16s%2Fg%2F11fpgwwh6c!19sChIJEb4Y8vlLHRUR9LlSoynLBSU?authuser=0&hl=iw&rclk=1
"רפואת שיניים בארבע ידיים - פרופ' ארוין וייס | ד""ר מיכל שטיינקלר-דקל - מומחים לשיקום הפה",CRATAR 777,5,,לפני 3 שנים,https://www.google.com/maps/place/%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%90%D7%A8%D7%91%D7%A2+%D7%99%D7%93%D7%99%D7%99%D7%9D+-+%D7%A4%D7%A8%D7%95%D7%A4%27+%D7%90%D7%A8%D7%95%D7%99%D7%9F+%D7%95%D7%99%D7%99%D7%A1+%7C+%D7%93%22%D7%A8+%D7%9E%D7%99%D7%9B%D7%9C+%D7%A9%D7%98%D7%99%D7%99%D7%A0%D7%A7%D7%9C%D7%A8-%D7%93%D7%A7%D7%9C+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D+%D7%9C%D7%A9%D7%99%D7%A7%D7%95%D7%9D+%D7%94%D7%A4%D7%94%E2%80%AD/data=!4m7!3m6!1s0x151d4bf9f218be11:0x2505cb29a352b9f4!8m2!3d32.0814278!4d34.7898728!16s%2Fg%2F11fpgwwh6c!19sChIJEb4Y8vlLHRUR9LlSoynLBSU?authuser=0&hl=iw&rclk=1
"ד""ר רונן אופק - מרפאת שיניים TLV Smile",guy altman,5,רופא מקצועי ונחמד. טיפל בי במסירות הסביר כל שלב בטיפול יסודי שקול מקצוען אמיתי ומדבר בגובה העיניים ממליץ בחום,לפני 7 שנים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A8%D7%95%D7%A0%D7%9F+%D7%90%D7%95%D7%A4%D7%A7+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+TLV+Smile%E2%80%AD/data=!4m7!3m6!1s0x151d4bf3727ed913:0x9d46b431839103c0!8m2!3d32.0701122!4d34.786004!16s%2Fg%2F1thsztnj!19sChIJE9l-cvNLHRURwAORgzG0Rp0?authuser=0&hl=iw&rclk=1
"ד""ר רונן אופק - מרפאת שיניים TLV Smile",Rama Amishav,5,"אני ובני משפחתי מטופלים במרפאה של דר׳ אופק כבר שנים רבות. דר׳ אופק וצוות המרפאה כולו מקצוענים, יסודיים ונעימים. דר׳ אופק מסביר כל תהליך באופן מפורט ובגובה העיניים, בחיוך ובסבלנות. היחס אישי וניתן לקבל מענה מהיר במקרי חירום. מומלץ ביותר",לפני 5 שנים,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A8%D7%95%D7%A0%D7%9F+%D7%90%D7%95%D7%A4%D7%A7+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+TLV+Smile%E2%80%AD/data=!4m7!3m6!1s0x151d4bf3727ed913:0x9d46b431839103c0!8m2!3d32.0701122!4d34.786004!16s%2Fg%2F1thsztnj!19sChIJE9l-cvNLHRURwAORgzG0Rp0?authuser=0&hl=iw&rclk=1
