name,address,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,easy_url,easy_score,easy_review_count,google_review_count,facebook_review_count,madreviews_count,doctor_count,staff_count,site_score,comments
אור השן תל אביב,"
צייטלין 1, תל אביב-יפו",תל אביב,,https://or-hashen.co.il/,3.1,26,צילום שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%90%D7%95%D7%A8+%D7%94%D7%A9%D7%9F+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4b85bc52c3df:0x11a5695c100d036a!8m2!3d32.0795853!4d34.7814627!16s%2Fg%2F11f4pkj3g0!19sChIJ38NSvIVLHRURagMNEFxppRE?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:02.949129,https://www.facebook.com/orhashen,,,https://easy.co.il/page/3549444,8.4,6,,2,,,,9,Has online booking; Facebook only
"ד""ר זיידמן אלון יישור שיניים נסתר","
ויצמן‬ 14, תל אביב-יפו",תל אביב,03-603-8899,http://www.perfectface.co.il/,4.9,183,אורתודנט,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%96%D7%99%D7%99%D7%93%D7%9E%D7%9F+%D7%90%D7%9C%D7%95%D7%9F+%D7%99%D7%99%D7%A9%D7%95%D7%A8+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A0%D7%A1%D7%AA%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d4b9122aa4be9:0xbb7c520d22e0b836!8m2!3d32.0816779!4d34.7892784!16s%2Fg%2F1ptw88d8z!19sChIJ6UuqIpFLHRURNrjgIg1SfLs?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:07.233787,https://www.facebook.com/dr.alonzeidman,,,https://easy.co.il/page/9320097,9.6,419,14,21,,3,,6,Has online booking; Facebook only
"ד""ר חיה מאיר - רופאת שיניים","
ויצמן‬ 14, תל אביב-יפו, 64239",תל אביב,03-529-2856,https://dr-meir.co.il/,4.1,22,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%97%D7%99%D7%94+%D7%9E%D7%90%D7%99%D7%A8+-+%D7%A8%D7%95%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b91146c768f:0xf5ae259c028b6283!8m2!3d32.0814278!4d34.7898728!16s%2Fg%2F1typqpkh!19sChIJj3ZsFJFLHRURg2KLApwlrvU?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:11.624939,https://www.facebook.com/1395008790615058,,,https://easy.co.il/page/2769051,8.4,91,,6,,5,2,8,Has online booking; Large team (5 doctors); Facebook only
הסמיילי הלבן - מרפאת שיניים פרטית בתל אביב,"
החשמונאים 103, תל אביב-יפו, 6713319",תל אביב,03-500-7272,https://thewhitesmiley.co.il/?utm_source=googlebusiness&utm_medium=information,5.0,101,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%94%D7%A1%D7%9E%D7%99%D7%99%D7%9C%D7%99+%D7%94%D7%9C%D7%91%D7%9F+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A4%D7%A8%D7%98%D7%99%D7%AA+%D7%91%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4b471b226357:0xcadb6e916b34a7f!8m2!3d32.0695959!4d34.784603!16s%2Fg%2F11h8ggjmn8!19sChIJV2MiG0dLHRURf0qzFum2rQw?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:16.229070,https://www.facebook.com/thewhitesmiley,https://www.instagram.com/thewhitesmileytlv,,https://easy.co.il/page/10064248,9.5,112,28,12,,,12,10,Has online booking
"ד""ר רוני אמיד: מרפאת אסתטיקה דנטלית","
מרמורק 14, תל אביב-יפו, 6425414",תל אביב,03-544-6699,https://www.roniamid.com/,5.0,269,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A8%D7%95%D7%A0%D7%99+%D7%90%D7%9E%D7%99%D7%93:+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%90%D7%A1%D7%AA%D7%98%D7%99%D7%A7%D7%94+%D7%93%D7%A0%D7%98%D7%9C%D7%99%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d4bee0008d2e5:0x5744dc5e6285758!8m2!3d32.0714113!4d34.780311!16s%2Fg%2F1thk16m4!19sChIJ5dIIAO5LHRURWFco5sVNdAU?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:19.573992,https://www.facebook.com/roniamidclinic,https://www.instagram.com/dr_roni_amid/,https://www.tiktok.com/@dr.roniamid,https://easy.co.il/page/2810754,8.9,298,09,31,,,,9,Has online booking
"ד""ר מצנע בסיקי- רפואת שיניים מתקדמת Dr.Besiki Mitzna","
דרך מנחם בגין 82, כניסה ראשית, תל אביב-יפו",תל אביב,03-744-4407,https://bmmedical.co.il/,4.7,41,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E%D7%A6%D7%A0%D7%A2+%D7%91%D7%A1%D7%99%D7%A7%D7%99-+%D7%A8%D7%A4%D7%95%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%9E%D7%AA%D7%A7%D7%93%D7%9E%D7%AA+Dr.Besiki+Mitzna%E2%80%AD/data=!4m7!3m6!1s0x151d4b92201a9335:0x71f6d6e8a1db51b7!8m2!3d32.0676773!4d34.7860913!16s%2Fg%2F11b6gq88vj!19sChIJNZMaIJJLHRURt1HboejW9nE?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:23.625828,https://www.facebook.com/profile.php?id=61552069642387,https://www.instagram.com/bm_medical_/?hl=en,https://www.tiktok.com/@bm_medical,,,,,,,1,2,10,Has online booking; Single practitioner
"ד""ר אורן פלג - כירורג פה פנים ולסתות","
בנין טופ איכילוב, ויצמן 14, קומה 19, תל אביב-יפו",תל אביב,03-691-6161,,5.0,,רופא,,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%90%D7%95%D7%A8%D7%9F+%D7%A4%D7%9C%D7%92+-+%D7%9B%D7%99%D7%A8%D7%95%D7%A8%D7%92+%D7%A4%D7%94+%D7%A4%D7%A0%D7%99%D7%9D+%D7%95%D7%9C%D7%A1%D7%AA%D7%95%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d4be7625ed0ad:0x9cc064cb3f594228!8m2!3d32.0813105!4d34.7897278!16s%2Fg%2F11v00dyb1d!19sChIJrdBeYudLHRURKEJZP8tkwJw?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:26.597250,,,,,,,,,,,,0,No website
"ד""ר גל רוזן מומחית לשיקום הפה - מרפאת מומחים","
אריה עקיבא 2, תל אביב-יפו",תל אביב,03-546-9845,http://www.drgalrosen.co.il/,4.9,35,שיקום הפה,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%92%D7%9C+%D7%A8%D7%95%D7%96%D7%9F+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%9C%D7%A9%D7%99%D7%A7%D7%95%D7%9D+%D7%94%D7%A4%D7%94+-+%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b94a8d33593:0xb3f0692575b4087f!8m2!3d32.0874706!4d34.7911688!16s%2Fg%2F11b6z60x_v!19sChIJkzXTqJRLHRURfwi0dSVp8LM?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:31.134750,,,,,,,,,,22,6,7,Has online booking; Large team (22 doctors); No social media
בארי - תל אביב יפו,"
בארי 27, תל אביב-יפו",תל אביב,03-725-6800,https://www.clalit.co.il/he/sefersherut/pages/clinicdetails.aspx?ddeptcode=24210,3.5,82,מרפאה,שעות פעילות,https://www.google.com/maps/place/%D7%91%D7%90%D7%A8%D7%99+-+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91+%D7%99%D7%A4%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d4b916e180747:0x289c4c1c4b7c4b1a!8m2!3d32.0830615!4d34.7885414!16s%2Fg%2F12hkcbmny!19sChIJRwcYbpFLHRURGkt8SxxMnCg?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:34.602864,http://www.facebook.com/Clalit,https://www.instagram.com/clalit_health/?hl=en,https://www.tiktok.com/@clalit_tiktok?lang=en,https://easy.co.il/page/6100,,,,,,,,9,Has online booking
דר' ענת תדיר - מומחית חניכיים,"
פינת, ויצמן 67, ה' באייר 60, תל אביב-יפו, 6209301",תל אביב,052-556-9156,http://www.anattadir-perio.com/,4.9,73,מרפאת שיניים,,https://www.google.com/maps/place/%D7%93%D7%A8%27+%D7%A2%D7%A0%D7%AA+%D7%AA%D7%93%D7%99%D7%A8+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%97%D7%A0%D7%99%D7%9B%D7%99%D7%99%D7%9D%E2%80%AD/data=!4m7!3m6!1s0x151d4b93038019c5:0x9cc4fbc2ae16a044!8m2!3d32.0881931!4d34.7898525!16s%2Fg%2F11fzfbz2mr!19sChIJxRmAA5NLHRURRKAWrsL7xJw?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:38.499362,https://www.facebook.com/DrAnatTadir,,,https://easy.co.il/page/24298285,9.4,208,11,052,,1,1,9,Has online booking; Single practitioner; Facebook only
"ד""ר הרציאנו מורן - מומחית לטיפולי שורש במבוגרים וילדים, אנדודונטית","
הארבעה 10, קומה 2, תל אביב-יפו, 6473910",תל אביב,03-544-0396,https://herteanu.co.il/,4.8,23,רופא שיניים,שעות פעילות,"https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%94%D7%A8%D7%A6%D7%99%D7%90%D7%A0%D7%95+%D7%9E%D7%95%D7%A8%D7%9F+-+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%9C%D7%98%D7%99%D7%A4%D7%95%D7%9C%D7%99+%D7%A9%D7%95%D7%A8%D7%A9+%D7%91%D7%9E%D7%91%D7%95%D7%92%D7%A8%D7%99%D7%9D+%D7%95%D7%99%D7%9C%D7%93%D7%99%D7%9D,+%D7%90%D7%A0%D7%93%D7%95%D7%93%D7%95%D7%A0%D7%98%D7%99%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d4c7873fe624d:0xaaa86160e61aa212!8m2!3d32.0702285!4d34.7838706!16s%2Fg%2F1tg0b21s!19sChIJTWL-c3hMHRUREqIa5mBhqKo?authuser=0&hl=iw&rclk=1",מרפאת שיניים תל אביב יפו,2026-02-22T18:59:41.413417,https://www.facebook.com/,https://www.instagram.com//,,,,,,,,8,2,10,Has online booking; Large team (8 doctors)
וינברג מדיקל סנטר - Weinberg Medical Center,"
ויצמן 14, חדר 1903, קומה 19, תל אביב-יפו, 6423915",תל אביב,055-318-0171,https://weinmc.com/,5.0,,מרכז רפואי,,https://www.google.com/maps/place/%D7%95%D7%99%D7%A0%D7%91%D7%A8%D7%92+%D7%9E%D7%93%D7%99%D7%A7%D7%9C+%D7%A1%D7%A0%D7%98%D7%A8+-+Weinberg+Medical+Center%E2%80%AD/data=!4m7!3m6!1s0x151d4b2cdeeb0b87:0xa5ab5403fe7c317d!8m2!3d32.0814278!4d34.7898728!16s%2Fg%2F11l2_k8cg2!19sChIJhwvr3ixLHRURfTF8_gNUq6U?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:45.178951,https://www.facebook.com/WeinbergMedicalCenter/,,,https://easy.co.il/page/10147032,8.8,16,,,,5,5,9,Has online booking; Large team (5 doctors); Facebook only
"ד""ר לנה - רופאת השיניים שלכם ביפו תל אביב","
בית דחף, דרך בן צבי 2, קומה 3, תל אביב-יפו, 6818164",תל אביב,03-566-6915,http://www.dr-zembel.com/,4.9,124,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9C%D7%A0%D7%94+-+%D7%A8%D7%95%D7%A4%D7%90%D7%AA+%D7%94%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%A9%D7%9C%D7%9B%D7%9D+%D7%91%D7%99%D7%A4%D7%95+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x150291635c4342a1:0x82a837b6769b3fc0!8m2!3d32.0505784!4d34.7593084!16s%2Fg%2F11ckg38h30!19sChIJoUJDXGORAhURwD-bdrY3qII?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:48.840900,https://www.facebook.com/drzembel/?locale=he_IL,https://www.instagram.com/lena.zembel/?hl=en,,https://easy.co.il/page/3612899,9.4,139,29,13,,,5,8,Has online booking
מרפאת שיניים יפו דנט,"
בית דחף, דרך בן צבי 2, קומה 3, תל אביב-יפו, 6818164",תל אביב,03-738-5455,http://yafodent.co.il/,4.9,65,מרפאת שיניים,,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%99%D7%A4%D7%95+%D7%93%D7%A0%D7%98%E2%80%AD/data=!4m7!3m6!1s0x151d4d1845d8cef5:0xe3a702f0d53eebec!8m2!3d32.0505784!4d34.7593084!16s%2Fg%2F11ncmqpx92!19sChIJ9c7YRRhNHRUR7Os-1fACp-M?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:53.180372,https://www.facebook.com/%D7%99%D7%A4%D7%95-%D7%93%D7%A0%D7%98-%D7%9E%D7%A8%D7%A4%D7%90%D7%AA-%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D-yafo-dent-dental-clinic-380368716035205/,,,https://easy.co.il/page/26561717,8.8,72,14,03,,1,,6,Has online booking; Single practitioner; Facebook only
JMedical תל אביב,"
מגדל וייצמן, ויצמן‬ 14, תל אביב-יפו",תל אביב,03-539-6560,https://jmedical.co.il/,3.9,86,מרכז רפואי,שעות פעילות,https://www.google.com/maps/place/JMedical+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4bb117bc9891:0x22802c5c86245472!8m2!3d32.0814278!4d34.7898728!16s%2Fg%2F11lkhmlmdm!19sChIJkZi8F7FLHRURclQkhlwsgCI?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T18:59:55.935589,https://www.facebook.com/profile.php?id=100057534575305&locale=he_IL,https://www.instagram.com/jmedical_clinic/,,,,,,,,54,14,9,Has online booking; Large team (54 doctors)
"מרפאת שיניים, ד""ר ליאור הרציאנו","
הארבעה 10, קומה 2, תל אביב-יפו, 6473910",תל אביב,03-544-0396,https://herteanu-dentist.co.il/,5.0,,רופא שיניים,שעות פעילות,"https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D,+%D7%93%22%D7%A8+%D7%9C%D7%99%D7%90%D7%95%D7%A8+%D7%94%D7%A8%D7%A6%D7%99%D7%90%D7%A0%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d4b87ed5b1c31:0x2d5c947590c5971d!8m2!3d32.070318!4d34.7836329!16s%2Fg%2F11h7cvv7h0!19sChIJMRxb7YdLHRURHZfFkHWUXC0?authuser=0&hl=iw&rclk=1",מרפאת שיניים תל אביב יפו,2026-02-22T18:59:59.987092,,,,,,,,,,,,0,Website down/timeout
מרפאת שיניים ד״ר ברקו מיכאל,"
בן יהודה 210, תל אביב-יפו",תל אביב,03-604-1187,,3.9,48,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%D7%B4%D7%A8+%D7%91%D7%A8%D7%A7%D7%95+%D7%9E%D7%99%D7%9B%D7%90%D7%9C%E2%80%AD/data=!4m7!3m6!1s0x151d4b8a8096b5f5:0xe18fdbeef7e1f03f!8m2!3d32.090875!4d34.7743889!16s%2Fg%2F1vgx2_cd!19sChIJ9bWWgIpLHRURP_Dh9-7bj-E?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T19:00:03.754251,https://www.facebook.com/188712867901275,,,https://easy.co.il/page/3646462,8.2,56,01,48,,,,0,No website
"ד""ר מיטל שגב נויהוף Dr. Meital Segev רופאת שיניים מומחית לילדים ונוער","
בנין רונית רפאל, 6274411. מרכז רפואי מרום, בזל 35, תל אביב-יפו",תל אביב,055-936-6609,https://instagram.com/dr.meital.segev,5.0,24,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%9E%D7%99%D7%98%D7%9C+%D7%A9%D7%92%D7%91+%D7%A0%D7%95%D7%99%D7%94%D7%95%D7%A3+Dr.+Meital+Segev+%D7%A8%D7%95%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%9E%D7%95%D7%9E%D7%97%D7%99%D7%AA+%D7%9C%D7%99%D7%9C%D7%93%D7%99%D7%9D+%D7%95%D7%A0%D7%95%D7%A2%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d4bb6eff4716f:0x6a37eedae8172962!8m2!3d32.0900539!4d34.7794553!16s%2Fg%2F11frdzgg50!19sChIJb3H077ZLHRURYikX6NruN2o?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T19:00:07.360765,https://developers.facebook.com/docs/instagram,https://about.instagram.com/,,https://easy.co.il/page/26585514,9.3,18,9,,,,,8,Has online booking
"ד""ר קוטון אביהו","
רמברנדט 3, תל אביב-יפו, 6404505",תל אביב,03-523-2633,http://dr-koton.zapages.co.il/,4.0,13,רופא שיניים,,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A7%D7%95%D7%98%D7%95%D7%9F+%D7%90%D7%91%D7%99%D7%94%D7%95%E2%80%AD/data=!4m7!3m6!1s0x151d4b8f0c8ab6e3:0x2358cdb6fb83c94a!8m2!3d32.082311!4d34.7819091!16s%2Fg%2F11b6vcm6yt!19sChIJ47aKDI9LHRURSsmD-7bNWCM?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T19:00:11.009534,,,,https://easy.co.il/page/9126433,8.0,26,5,,,1,1,4,Has online booking; Single practitioner; No social media
ירמיהו - כללית סמייל - תל אביב,"
ירמיהו 11, קומה 2, תל אביב-יפו",תל אביב,03-543-4345,https://www.clalitsmile.co.il//clinic/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA-%D7%9B%D7%9C%D7%9C%D7%99%D7%AA-%D7%A1%D7%9E%D7%99%D7%99%D7%9C-%D7%AA%D7%9C-%D7%90%D7%91%D7%99%D7%91-%D7%99%D7%A8%D7%9E%D7%99%D7%94%D7%95/,2.2,83,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%99%D7%A8%D7%9E%D7%99%D7%94%D7%95+-+%D7%9B%D7%9C%D7%9C%D7%99%D7%AA+%D7%A1%D7%9E%D7%99%D7%99%D7%9C+-+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4bf573baed03:0xe8f20ebd34201b2!8m2!3d32.0949987!4d34.7752523!16s%2Fg%2F12llgfzrk!19sChIJA-26c_VLHRURsgFC0-sgjw4?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T19:00:14.861809,https://www.facebook.com/256106150692,,,https://easy.co.il/page/24360212,6.8,16,,15,,26,11,7,Has online booking; Large team (26 doctors); No social media
מכבידנט,"
המכבי 2, תל אביב-יפו",תל אביב,03-526-6200,https://www.maccabi-dent.com/,1.9,127,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%9B%D7%91%D7%99%D7%93%D7%A0%D7%98%E2%80%AD/data=!4m7!3m6!1s0x151d4c81aaaaaaab:0x9dc721b138601090!8m2!3d32.071559!4d34.7715516!16s%2Fg%2F11gy9vx0qx!19sChIJq6qqqoFMHRURkBBgOLEhx50?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T19:00:19.525059,https://www.facebook.com/MaccabiDent/,,,https://easy.co.il/page/27153488,6.8,26,3,,,,1,9,Has online booking; Facebook only
פרופ' זיו מזור,"
דרך מנחם בגין 144, תל אביב-יפו",תל אביב,077-363-0360,http://www.drmazor.com/,4.0,20,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%A4%D7%A8%D7%95%D7%A4%27+%D7%96%D7%99%D7%95+%D7%9E%D7%96%D7%95%D7%A8%E2%80%AD/data=!4m7!3m6!1s0x151d380d3f01094f:0xe351dc51d6054ce5!8m2!3d32.0771866!4d34.7933339!16s%2Fg%2F1t_6jwv_!19sChIJTwkBPw04HRUR5UwF1lHcUeM?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T19:00:23.768513,https://www.facebook.com/zmazor/,,,https://easy.co.il/page/26799070,8.1,29,26,077,,8,7,7,Has online booking; Large team (8 doctors); Facebook only
"רופא שיניים ד""ר קולרמן רוני","
מלכי ישראל 17, תל אביב-יפו, 64389",תל אביב,03-524-4396,https://kolerman.co.il/,3.9,14,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%A7%D7%95%D7%9C%D7%A8%D7%9E%D7%9F+%D7%A8%D7%95%D7%A0%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151d4b85fcf8ef87:0x26c1475a0a6db7c4!8m2!3d32.0810567!4d34.7796497!16s%2Fg%2F1tkf36h3!19sChIJh-_4_IVLHRURxLdtClpHwSY?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T19:00:27.711557,https://www.facebook.com/%D7%93%D7%A8-%D7%A8%D7%95%D7%A0%D7%99-%D7%A7%D7%95%D7%9C%D7%A8%D7%9E%D7%9F-%D7%9E%D7%95%D7%9E%D7%97%D7%94-%D7%9C%D7%9E%D7%97%D7%9C%D7%95%D7%AA-%D7%97%D7%A0%D7%99%D7%9B%D7%99%D7%99%D7%9D-%D7%95%D7%94%D7%A9%D7%AA%D7%9C%D7%95%D7%AA-755406174547911/,,,https://easy.co.il/page/3407318,8.7,15,,03,,23,18,10,Has online booking; Large team (23 doctors); Facebook only
"מרפאת ד""ר ליבי כרמי, תל אביב","
מרכז מיניקן, רודנסקי 5, תל אביב-יפו",תל אביב,03-620-0711,https://www.drcarmi.co.il/,5.0,269,מרפאת שיניים,שעות פעילות,"https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%93%22%D7%A8+%D7%9C%D7%99%D7%91%D7%99+%D7%9B%D7%A8%D7%9E%D7%99,+%D7%AA%D7%9C+%D7%90%D7%91%D7%99%D7%91%E2%80%AD/data=!4m7!3m6!1s0x151d4943b09697ef:0xa7481efd349f0ba6!8m2!3d32.1206955!4d34.7927151!16s%2Fg%2F11h7s48rh9!19sChIJ75eWsENJHRURpgufNP0eSKc?authuser=0&hl=iw&rclk=1",מרפאת שיניים תל אביב יפו,2026-02-22T19:00:32.029056,https://www.facebook.com/321316308065874,,,https://easy.co.il/page/24317970,9.6,602,25,70,,4,,8,Has online booking; No social media
"מרפאת שיניים ד""ר שחר דריי","
ניסים אלוני 10, תל אביב-יפו",תל אביב,03-522-5645,https://www.drshahardray.co.il/,5.0,4,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%9E%D7%A8%D7%A4%D7%90%D7%AA+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%93%22%D7%A8+%D7%A9%D7%97%D7%A8+%D7%93%D7%A8%D7%99%D7%99%E2%80%AD/data=!4m7!3m6!1s0x151d4b861567ad0d:0xc40fdf1fe89f6a5c!8m2!3d32.0889797!4d34.7972657!16s%2Fg%2F11fmvkx46k!19sChIJDa1nFYZLHRURXGqf6B_fD8Q?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T19:00:35.866191,https://www.facebook.com/DrShaharDray/,https://www.instagram.com/drshahardray/,,https://easy.co.il/page/4809712,8.8,39,,,,,,10,Has online booking
רופא שיניים בשבת,"
מיכאל אנגלו 28, תל אביב-יפו",תל אביב,052-586-1668,http://www.dantedental.co.il/%D7%A8%D7%95%D7%A4%D7%90-%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D-%D7%91%D7%A9%D7%91%D7%AA,4.7,,שירות רפואת שיניים בחירום,רופא שיניים 24 שעות·4.9 כוכבים·24 ביקורות·רופא שיניים,https://www.google.com/maps/place/%D7%A8%D7%95%D7%A4%D7%90+%D7%A9%D7%99%D7%A0%D7%99%D7%99%D7%9D+%D7%91%D7%A9%D7%91%D7%AA%E2%80%AD/data=!4m7!3m6!1s0x151d4b785b4799df:0xf37f45d3975f3bd!8m2!3d32.0852998!4d34.7817675!16s%2Fg%2F11gm80bnhk!19sChIJ35lHW3hLHRURvfN1OV30Nw8?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T19:00:39.228115,https://www.facebook.com/drhaled,https://www.instagram.com/smile_place_jaffaly,,,,,,,,6,2,8,Has online booking; Large team (6 doctors)
"ד""ר שירה חזק","
זאב, רחוב זאב ז'בוטינסקי 140, תל אביב-יפו, 6299109",תל אביב,054-814-2232,https://shinanihot.com/,5.0,,מרפאת שיניים,שעות פעילות,https://www.google.com/maps/place/%D7%93%22%D7%A8+%D7%A9%D7%99%D7%A8%D7%94+%D7%97%D7%96%D7%A7%E2%80%AD/data=!4m7!3m6!1s0x151d4be8942d22e1:0xaa43c059e65298c1!8m2!3d32.0861192!4d34.792311!16s%2Fg%2F11v150g0sz!19sChIJ4SItlOhLHRURwZhS5lnAQ6o?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T19:00:43.008095,,,,,,,,,,1,,5,Has online booking; Single practitioner; No social media
Dr. Evgenia Zaikin - ד”ר יבגניה זאיקין,"
מגדל אקרו, יצחק שדה 8, 18th floor, תל אביב-יפו, 6777508",תל אביב,055-997-9788,,5.0,5,רופא שיניים,שעות פעילות,https://www.google.com/maps/place/Dr.+Evgenia+Zaikin+-+%D7%93%E2%80%9D%D7%A8+%D7%99%D7%91%D7%92%D7%A0%D7%99%D7%94+%D7%96%D7%90%D7%99%D7%A7%D7%99%D7%9F%E2%80%AD/data=!4m7!3m6!1s0x82b5ea921058c417:0x4b2f4a0e1d869b19!8m2!3d32.064921!4d34.7855908!16s%2Fg%2F11zhl_j6tc!19sChIJF8RYEJLqtYIRGZuGHQ5KL0s?authuser=0&hl=iw&rclk=1,מרפאת שיניים תל אביב יפו,2026-02-22T19:00:47.435902,,,,,,,,,,,,0,No website
