segment,segment_name,name,address,city,state,phone,website,rating,review_count,categories,hours,google_maps_url,neighborhood,has_website,search_term,vertical,scraped_at,place_id,review1_name,review1_stars,review1_text,review2_name,review2_stars,review2_text,review3_name,review3_stars,review3_text,review4_name,review4_stars,review4_text,review5_name,review5_stars,review5_text,facebook_url,instagram_url,email
4a,No Website + Some,Gen1 Auto Body Repair,"4930 Allen-Genoa Rd bldg A, Pasadena, TX 77504, USA",Houston,TX,(281) 772-7162,,5,9,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: 8:00 AM – 3:00 PM | Sunday: Closed,https://maps.google.com/?cid=14511829472823212236&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,no,"auto body shop Pasadena, TX",auto_repair,2026-03-11T15:48:28.978947,ChIJ5aTtDn2ZQIYRzPirwARgZMk,Jesús Plata,5,"Great quality work! Truck came out like new, great team working there. This is my second vehicle done by them, 100% recommend!",J G,5,"Came here after another body shop replaced my bumper, fender and radiator support after an accident. When I got the car back the hood was WAY off. It did not line up correctly with anything but the shop told me it was as good as it was …",Hussam Allo,5,"Ivan great guy to deal with, he offers best customer service, takes care of our requests and always listens to our concerns, quick and organized.
We use them for all our body and paint repairs for Momentum Automotive Group
👍🏻👍🏻👍🏻 …",Levi Franco,5,"Excellent service and excellent work, a very good experience",Daniel Bernal,5,"Excellent work, 100% recommended",https://www.facebook.com/Gen1autobodyrepair,https://www.instagram.com/gen1detailing,gen1autobodyrepair@gmail.com
4a,No Website + Some,Royal Auto Repair,"15739 Lee Rd, Houston, TX 77032",Houston,Texas,(650) 770-5731,,4.9,10,Auto repair shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: 9 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Royal%20Auto%20Repair&query_place_id=ChIJ4WWd1oOxQIYR_pqtybsZTmE,Iah / Airport Area,no,auto repair shop,auto_repair,2026-03-11T16:22:26.131Z,ChIJ4WWd1oOxQIYR_pqtybsZTmE,Iram Jafri,5,"Review from my husband:
I drive a black SUV for work and I had a feeling these guys really know what they’re doing in just one phone call. Tarik and his team were so quick, honest, and …",TransGates Limo,5,"Here's a review from a limo operator's perspective:

**5 Stars - Outstanding Fleet Service for Professional Transportation** …",Ahuja321,5,"I can't recommend Royal Auto Repair enough! From start to finish, my experience was absolutely top-notch. They’re not only fast and reliable, but also incredibly honest and professional—something that's getting harder to find these days. …",Ahmed Abdalla,5,"​I was so impressed with this mechanic shop. They replaced my car's AC line quickly and for a great price. My AC is blowing ice cold again, and the final bill was exactly what they quoted. Fast, fair, and reliable service. Highly recommend!",Jose Barrera,5,I came for a break replacement I highly recommend this shop Charlie it's a great person friendly service honest and great prices!,https://www.facebook.com/royalcollisioninc,https://www.instagram.com/theroyaltyautoservice,info@royalcollision.com
4a,No Website + Some,Obena Auto Repair,"735 Bennington St, Houston, TX 77022",Houston,Texas,(713) 692-4142,,4.8,5,Auto repair shop,,https://www.google.com/maps/search/?api=1&query=Obena%20Auto%20Repair&query_place_id=ChIJW7s8dle4QIYRGqcldG4eT8c,Northside / Northline,no,auto repair shop,auto_repair,2026-03-11T16:22:21.114Z,ChIJW7s8dle4QIYRGqcldG4eT8c,Bee,5,"I have used Mr. Obena for over 25 years. He is an excellent mechanic, reasonable and very honest man.",Omegalatron,5,Good place to take the car for a tune up or some repair,israel martinez,5,Great mecanic and good service.,,,,,,,https://www.facebook.com/OBENAautoRepair/about,,babaautos18@gmail.com
4a,No Website + Some,Mike's Tire & Auto Repair Service,"10001 Jensen Dr, Houston, TX 77093",Houston,Texas,,,4.8,4,Tire shop,Monday: 7 AM to 6 PM | Tuesday: 7 AM to 6 PM | Wednesday: 7 AM to 6 PM | Thursday: 7 AM to 6 PM | Friday: 7 AM to 6 PM | Saturday: 7 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Mike's%20Tire%20%26%20Auto%20Repair%20Service&query_place_id=ChIJrc7819q5QIYRwGdvJ6ayo-M,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:23.859Z,ChIJrc7819q5QIYRwGdvJ6ayo-M,Matt Dorsett,5,Great Place! The cleanest and nicest tire shop around. Very impressed with how nice it is. Mr Jorge was very helpful and the service was great.,Patricia “Trisha” McMahon,5,"I went in for packing supplies and ended up getting the best service this side of 1965. Abe, one of the two brothers/partners, put the ‘service’ back into customer service. He offered to carry out my boxes and was as pleasant as one could …",Emma Fleur,5,"Great tires, great service, great price, great timing. Took 5 minutes to change my tire.",,,,,,,https://www.facebook.com/mikestireandautoservice/videos/mikes-tire-auto-repair/2097370817163120,https://www.instagram.com/miketatesauto,support@mikestiretx.com
4a,No Website + Some,V & J Auto Repair,"605 W Watkins St, Phoenix, AZ 85003",Phoenix,Arizona,(602) 423-2870,,4.8,5,Auto repair shop,Monday: 9 AM to 4 PM | Tuesday: 9 AM to 4 PM | Wednesday: 9 AM to 4 PM | Thursday: 9 AM to 4 PM | Friday: 9 AM to 4 PM | Saturday: 9 AM to 4 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=V%20%26%20J%20Auto%20Repair&query_place_id=ChIJLcZmOZcRK4cRhWWcVecILBM,Shuttleworth,no,auto repair shop,auto_repair,2026-03-11T16:22:33.683Z,ChIJLcZmOZcRK4cRhWWcVecILBM,Ayanna Angle,5,Dependable! Reliable work! HONEST! works with insurances AND shoots it to you straight no and ifs or buts about it.,Katy R,5,Very good customer service,,,,,,,,,,https://www.facebook.com/vj.autorepair,https://www.instagram.com/the_hood_mechanic,support@giftly.com
4a,No Website + Some,Islas Auto Repair LLC,"2040 W Durango St, Phoenix, AZ 85009",Phoenix,Arizona,(602) 339-4503,,4.8,9,"Auto body shop, Auto bodywork mechanic",Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Islas%20Auto%20Repair%20LLC&query_place_id=ChIJd54nV3oRK4cRfb9uroO99C0,Central City South,no,auto repair shop,auto_repair,2026-03-11T16:22:35.939Z,ChIJd54nV3oRK4cRfb9uroO99C0,Toya Scroggins,5,Fast and friendly service I had a fuel pump replaced and my car was fixed and ready for pick up in the same day.,Dania Juarez,5,Great Auto Repair! Great price and amazing prices 👍👍 …,Yamilex Payan,5,Fair honest prices and good work.,Martin Gonzalez,5,Fast and honest  prize,Conyy Yepiz,5,"Excellent work, very professional, highly recommended.",https://www.facebook.com/aldo.islas.313371,https://www.instagram.com/islasautobody,islasmobilemechanic@gmail.com
4a,No Website + Some,Mc Dowell Tire & Auto Service Llc,"2906 W McDowell Rd, Phoenix, AZ 85009",Phoenix,Arizona,(602) 689-9482,,4.8,4,Tire shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 9 AM to 2 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Mc%20Dowell%20Tire%20%26%20Auto%20Service%20Llc&query_place_id=ChIJ15m2nJcTK4cRZ-476nrsKoU,Franklin Village,no,auto repair shop,auto_repair,2026-03-11T16:22:44.902Z,ChIJ15m2nJcTK4cRZ-476nrsKoU,Louie Gonzales,5,Great prices n awesome service,Kay E Bland,4,Great people awesome customer service,Jason James,5,Fast and very courteous! Go see Jesus!,,,,,,,https://www.facebook.com/100063631475661/posts/2230-e-mcdowell-rd-phoenix-az-85006-tire-service-and-brake-service-available-whe/1483017240495978,https://www.instagram.com/mcdowellwholesale,victor@lopeztireshop.com
4a,No Website + Some,Samuels Auto Repair Services,"2522 Harlem St, Houston, TX 77020",Houston,Texas,(713) 673-0923,,4.7,7,Auto repair shop,Monday: 9 AM to 6 PM | Tuesday: 9 AM to 6 PM | Wednesday: 9 AM to 6 PM | Thursday: 9 AM to 6 PM | Friday: 9 AM to 6 PM | Saturday: 9 AM to 6 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Samuels%20Auto%20Repair%20Services&query_place_id=ChIJMwu2wFC5QIYR29f_VTcQTBg,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:13.947Z,ChIJMwu2wFC5QIYR29f_VTcQTBg,William Galloway,5,"Great place to be when you need your car fixed. Friendly, understanding and hard working.",Tonya Winters,5,Superb customer service! Honest &amp; fair pricing.,Joseph Jacobs,5,They are very helpful and great of what they do,kim turner,5,Always friendly,,,,https://www.facebook.com/p/Samuels-Automotive-100063795436048,https://www.instagram.com/samuelsauto,
4a,No Website + Some,Fulton Auto Repair,"8720 Fulton St, Houston, TX 77022",Houston,Texas,(832) 687-4057,,4.6,10,"Auto repair shop, Air conditioning repair service, Mechanic, General contractor",Monday: 8:30 AM to 5:30 PM | Tuesday: 8:30 AM to 5:30 PM | Wednesday: 8:30 AM to 5:30 PM | Thursday: 8:30 AM to 5:30 PM | Friday: 8:30 AM to 5:30 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Fulton%20Auto%20Repair&query_place_id=ChIJgbba-2q4QIYRc5CPmboiPhY,Northside / Northline,no,auto repair shop,auto_repair,2026-03-11T16:22:15.960Z,ChIJgbba-2q4QIYRc5CPmboiPhY,DJ D-Lay (Delay),5,This Mechanic shop been taking care of all my cars for over 20 years. Cars that was a total disaster from blown engines to engine fires. They are the best mechanics I know. Their very fast and know exactly what they are doing without charging you a arm and a leg to get the job done.,Sean Leal,1,"A few months ago, I had the timing components of my vehicle changed and serviced at this location.  500 miles later, my vehicle experienced complete engine failure during normal operation.  It was later determined that a critical support …",Gerry Chiasson,5,"This is a great auto repair, we have used them for almost 30 years, great service and great pricing, not like some other places that charge you aarm and a leg.",Y Navarroflores,5,Always fixes the problem.,Dave Anderson,5,Earnest is great,,https://www.instagram.com/fulton_automotive,ttc@gsu.edu
4a,No Website + Some,Adame Auto Electric E Repair,"1808 N 72nd Ln, Phoenix, AZ 85035",Phoenix,Arizona,(602) 359-7575,,4.6,9,Auto repair shop,Monday: 9 AM to 5 PM | Tuesday: 9 AM to 5 PM | Wednesday: 9 AM to 5 PM | Thursday: 9 AM to 5 PM | Friday: 9 AM to 5 PM | Saturday: Closed | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Adame%20Auto%20Electric%20E%20Repair&query_place_id=ChIJWTzn5fMVK4cRPbU7goW8oZQ,Maryvale Village,no,auto repair shop,auto_repair,2026-03-11T16:22:19.723Z,ChIJWTzn5fMVK4cRPbU7goW8oZQ,J B,5,I’m very grateful that I found this mechanic. He is so good at what he does. There is no problem that stands on his way. He is very honest and very easy to deal with. I highly recommend this mechanic. Thank you again for saving me a lot of money and a lot of hassle.,Lazaro Bautista,5,Excellent job,graciela Corbalan,5,"I'm very happy with Roberto, the mechanic. He understood the problem with my van better than the dealer. …",Baldemar Atayde,5,The mechanic is honest and kind. Many of my family members also go to him when there's a problem with their car because of his experience and honesty.,Adrian Moreno,1,Very poor service,https://www.facebook.com/p/Adame-Auto-electric-mobile-repair-100063840661382,https://www.instagram.com/adames.auto.details,adame-7@hotmail.com
4a,No Website + Some,Arizona Carburetors And Auto Repair,"2046 W Buckeye Rd, Phoenix, AZ 85009",Phoenix,Arizona,(602) 271-9550,,4.6,9,Auto repair shop,,https://www.google.com/maps/search/?api=1&query=Arizona%20Carburetors%20And%20Auto%20Repair&query_place_id=ChIJx0QdoH0RK4cR_EQCEcoor9o,Central City South,no,auto repair shop,auto_repair,2026-03-11T16:22:40.569Z,ChIJx0QdoH0RK4cR_EQCEcoor9o,Jesus Vega,1,I took my brand new carburetor to be put on my truck and they put it in but they didn’t tune it or nothing because they said I just told them to put it on and then the mechanic started making excuses and said that the carburetor was bad and all kinds of stupid shit. This is the worse shop I ever been,Nancy Nuno,5,"I had a great experience with Arizona Carburetor and Repair. The staff was knowledgeable, honest, and took the time to explain the issues with my vehicle in detail. They repaired my carburetor quickly and at a fair price. My car is running …",Jesse Chapavela,5,Great service rebuild my carburetor had everything done in same day a friend referred me and I already referred 2 ppl over there..,Scott Heizelman,5,Send your carb to this guy he can make your car run better then ever he knows is stuff,Señor beat Down,5,He does such a good job on my car and made it run smoothly,https://www.facebook.com/p/Arizona-Carburetor-100066285686520,,anthemautoaz@gmail.com
4a,No Website + Some,Tracey's Auto Repair,"2401 W McDowell Rd, Phoenix, AZ 85009",Phoenix,Arizona,(602) 488-9103,,4.5,8,Auto repair shop,Monday: 8 AM to 5 PM | Tuesday: 8 AM to 5 PM | Wednesday: 8 AM to 5 PM | Thursday: 8 AM to 5 PM | Friday: 8 AM to 5 PM | Saturday: 8 AM to 12 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Tracey's%20Auto%20Repair&query_place_id=ChIJ-8UQydUTK4cRZ3g3TbxFOqc,Maryvale Village,no,auto repair shop,auto_repair,2026-03-11T16:22:39.824Z,ChIJ-8UQydUTK4cRZ3g3TbxFOqc,Scott Everson,5,"I had a fantastic experience working with Tracey and the team.  Every phone call was professional, top notch customer service.  The repairs to my car were done quickly, painlessly, and most importantly, perfect!  You can't tell there was …",Vijay Anand,5,"Professional, quick, and thorough. Tracey is the kind and charismatic owner of a business that embodies the definition of family-owned. He went well out of his way to help me with replacing a cracked headlight. His type of character and service is rare today. Go see him and you will understand.",Nate “Nate” Gardner,1,"Took my 128i here a few months ago got overcharged about $800 compared to other shops, for getting fuel injectors done. Shop around to other shops this one is overpriced!",Steve Loya,5,Very professional at  what he had to do on our vehicle. And got the estimate done in a  timely manner .Very reliable and  friendly  customer service!,Brad Pierc,5,"Tracey and Ruby are simply put,
The Absolute Best!! Highly recommend 👍 …",https://www.facebook.com/p/Traceys-Auto-Repair-Collision-100057482348097,https://www.instagram.com/tracey.withatwist,tracey@retsy.com
4a,No Website + Some,SPEED ZONE AUTO SERVICE AND TIRES,"4110 Tidwell Rd, Houston, TX 77093",Houston,Texas,(832) 848-1494,,4.3,6,"Tire shop, Repair service",Monday: 8 AM to 8 PM | Tuesday: 8 AM to 7:30 PM | Wednesday: 8 AM to 7:30 PM | Thursday: 8 AM to 7:30 PM | Friday: 8 AM to 7:30 PM | Saturday: 8:30 AM to 8 PM | Sunday: 9 AM to 7:30 PM,https://www.google.com/maps/search/?api=1&query=SPEED%20ZONE%20AUTO%20SERVICE%20AND%20TIRES&query_place_id=ChIJISN60p65QIYR6z9QkUamsrw,Northeast Houston,no,auto repair shop,auto_repair,2026-03-11T16:22:18.897Z,ChIJISN60p65QIYR6z9QkUamsrw,Victor Villarreal,5,Really friendly service. Highly recommend!!!! We had a terrible experience with the towing service our insurance hired but the service here brightened up our day and our tire change was quick and affordable. They got us back on the road in no time.,Diamond Gross,1,It is no longer a tire shop. Its just a mechanic shop and they are rude.,Samonia Rayford,5,Great place get the job done,Mikel Shields,5,Highly recommend.great service.,,,,https://www.facebook.com/SPEEDZONE1,,
4a,No Website + Some,Xtreme Auto Repair & Body,"9030 Radio Rd, Houston, TX 77075",Houston,Texas,,,4.3,7,Auto repair shop,,https://www.google.com/maps/search/?api=1&query=Xtreme%20Auto%20Repair%20%26%20Body&query_place_id=ChIJJ2mYGQiXQIYRgaL6prIJZgg,Greater Hobby Area,no,auto repair shop,auto_repair,2026-03-11T16:23:06.215Z,ChIJJ2mYGQiXQIYRgaL6prIJZgg,Jason Jones,5,Great service and fast result very professional love these guys,Angel Dominguez,5,Great service! Quick and fair price,Maria Pena,4,Good people there,jennifer ivanery,1,Unfair,,,,https://www.facebook.com/p/Xtreme-Auto-Repair-And-Body-100066681316911,,Xtremeservices.tx@gmail.com
